Finish Load the Training data and labels!!!
Finish Load the Training data and labels!!!
Train Epoch: 1 [10000/146292 (7%)]	Loss: 2.962062, Accu: 22.00%
Train Epoch: 88 [40000/146292 (27%)]	Loss: 0.150867, Accu: 92.00%
Train Epoch: 88 [50000/146292 (34%)]	Loss: 0.071356, Accu: 96.00%
Train Epoch: 88 [60000/146292 (41%)]	Loss: 0.097745, Accu: 94.00%
Train Epoch: 88 [70000/146292 (48%)]	Loss: 0.160591, Accu: 94.00%
Train Epoch: 88 [80000/146292 (55%)]	Loss: 0.024067, Accu: 100.00%
Train Epoch: 88 [90000/146292 (62%)]	Loss: 0.100997, Accu: 96.00%
Train Epoch: 88 [100000/146292 (68%)]	Loss: 0.148018, Accu: 96.00%
Train Epoch: 88 [110000/146292 (75%)]	Loss: 0.102041, Accu: 96.00%
Train Epoch: 88 [120000/146292 (82%)]	Loss: 0.212207, Accu: 92.00%
Train Epoch: 88 [130000/146292 (89%)]	Loss: 0.287898, Accu: 94.00%
Train Epoch: 88 [140000/146292 (96%)]	Loss: 0.170265, Accu: 94.00%

Test set (34543 samples): Average loss: 0.1305, Accuracy: 31.90%

Train Epoch: 89 [10000/146292 (7%)]	Loss: 0.163554, Accu: 94.00%
Train Epoch: 89 [20000/146292 (14%)]	Loss: 0.202320, Accu: 92.00%
Train Epoch: 89 [30000/146292 (21%)]	Loss: 0.183186, Accu: 94.00%
Train Epoch: 89 [40000/146292 (27%)]	Loss: 0.134647, Accu: 94.00%
Train Epoch: 89 [50000/146292 (34%)]	Loss: 0.138677, Accu: 92.00%
Train Epoch: 89 [60000/146292 (41%)]	Loss: 0.120125, Accu: 94.00%
Train Epoch: 89 [70000/146292 (48%)]	Loss: 0.112474, Accu: 98.00%
Train Epoch: 89 [80000/146292 (55%)]	Loss: 0.140260, Accu: 96.00%
Train Epoch: 89 [90000/146292 (62%)]	Loss: 0.126096, Accu: 96.00%
Train Epoch: 89 [100000/146292 (68%)]	Loss: 0.202708, Accu: 96.00%
Train Epoch: 89 [110000/146292 (75%)]	Loss: 0.366677, Accu: 88.00%
Train Epoch: 89 [120000/146292 (82%)]	Loss: 0.227305, Accu: 92.00%
Train Epoch: 89 [130000/146292 (89%)]	Loss: 0.160377, Accu: 92.00%
Train Epoch: 89 [140000/146292 (96%)]	Loss: 0.085361, Accu: 98.00%

Test set (34543 samples): Average loss: 0.1335, Accuracy: 31.56%

Train Epoch: 90 [10000/146292 (7%)]	Loss: 0.311771, Accu: 94.00%
Train Epoch: 90 [20000/146292 (14%)]	Loss: 0.143672, Accu: 96.00%
Train Epoch: 90 [30000/146292 (21%)]	Loss: 0.139615, Accu: 92.00%
Train Epoch: 90 [40000/146292 (27%)]	Loss: 0.072459, Accu: 96.00%
Train Epoch: 90 [50000/146292 (34%)]	Loss: 0.190638, Accu: 90.00%
Train Epoch: 90 [60000/146292 (41%)]	Loss: 0.131900, Accu: 94.00%
Train Epoch: 90 [70000/146292 (48%)]	Loss: 0.082276, Accu: 98.00%
Train Epoch: 90 [80000/146292 (55%)]	Loss: 0.101301, Accu: 98.00%
Train Epoch: 90 [90000/146292 (62%)]	Loss: 0.078856, Accu: 96.00%
Train Epoch: 90 [100000/146292 (68%)]	Loss: 0.103846, Accu: 92.00%
Train Epoch: 90 [110000/146292 (75%)]	Loss: 0.073199, Accu: 98.00%
Train Epoch: 90 [120000/146292 (82%)]	Loss: 0.157130, Accu: 94.00%
Train Epoch: 90 [130000/146292 (89%)]	Loss: 0.122682, Accu: 94.00%
Train Epoch: 90 [140000/146292 (96%)]	Loss: 0.215464, Accu: 94.00%

Test set (34543 samples): Average loss: 0.1362, Accuracy: 31.46%

Train Epoch: 91 [10000/146292 (7%)]	Loss: 0.023416, Accu: 100.00%
Train Epoch: 91 [20000/146292 (14%)]	Loss: 0.087446, Accu: 98.00%
Train Epoch: 91 [30000/146292 (21%)]	Loss: 0.218676, Accu: 90.00%
Train Epoch: 91 [40000/146292 (27%)]	Loss: 0.135604, Accu: 96.00%
Train Epoch: 91 [50000/146292 (34%)]	Loss: 0.156677, Accu: 98.00%
Train Epoch: 91 [60000/146292 (41%)]	Loss: 0.070286, Accu: 98.00%
Train Epoch: 91 [70000/146292 (48%)]	Loss: 0.203644, Accu: 90.00%
Train Epoch: 91 [80000/146292 (55%)]	Loss: 0.052707, Accu: 98.00%
Train Epoch: 91 [90000/146292 (62%)]	Loss: 0.030090, Accu: 100.00%
Train Epoch: 91 [100000/146292 (68%)]	Loss: 0.046572, Accu: 100.00%
Train Epoch: 91 [110000/146292 (75%)]	Loss: 0.129777, Accu: 96.00%
Train Epoch: 91 [120000/146292 (82%)]	Loss: 0.150725, Accu: 94.00%
Train Epoch: 91 [130000/146292 (89%)]	Loss: 0.062312, Accu: 100.00%
Train Epoch: 91 [140000/146292 (96%)]	Loss: 0.164043, Accu: 92.00%

Test set (34543 samples): Average loss: 0.1325, Accuracy: 31.50%

Train Epoch: 92 [10000/146292 (7%)]	Loss: 0.029024, Accu: 100.00%
Train Epoch: 92 [20000/146292 (14%)]	Loss: 0.184357, Accu: 96.00%
Train Epoch: 92 [30000/146292 (21%)]	Loss: 0.095285, Accu: 98.00%
Train Epoch: 92 [40000/146292 (27%)]	Loss: 0.242116, Accu: 96.00%
Train Epoch: 92 [50000/146292 (34%)]	Loss: 0.138442, Accu: 96.00%
Train Epoch: 92 [60000/146292 (41%)]	Loss: 0.079927, Accu: 96.00%
Train Epoch: 92 [70000/146292 (48%)]	Loss: 0.164954, Accu: 96.00%
Train Epoch: 92 [80000/146292 (55%)]	Loss: 0.067284, Accu: 96.00%
Train Epoch: 92 [90000/146292 (62%)]	Loss: 0.150164, Accu: 92.00%
Train Epoch: 92 [100000/146292 (68%)]	Loss: 0.324823, Accu: 88.00%
Train Epoch: 92 [110000/146292 (75%)]	Loss: 0.108514, Accu: 96.00%
Train Epoch: 92 [120000/146292 (82%)]	Loss: 0.198705, Accu: 96.00%
Train Epoch: 92 [130000/146292 (89%)]	Loss: 0.368082, Accu: 94.00%
Train Epoch: 92 [140000/146292 (96%)]	Loss: 0.193591, Accu: 90.00%

Test set (34543 samples): Average loss: 0.1308, Accuracy: 32.12%

Train Epoch: 93 [10000/146292 (7%)]	Loss: 0.119107, Accu: 96.00%
Train Epoch: 93 [20000/146292 (14%)]	Loss: 0.068540, Accu: 100.00%
Train Epoch: 93 [30000/146292 (21%)]	Loss: 0.188661, Accu: 96.00%
Train Epoch: 93 [40000/146292 (27%)]	Loss: 0.195001, Accu: 96.00%
Train Epoch: 93 [50000/146292 (34%)]	Loss: 0.181348, Accu: 92.00%
Train Epoch: 93 [60000/146292 (41%)]	Loss: 0.424043, Accu: 90.00%
Train Epoch: 93 [70000/146292 (48%)]	Loss: 0.109704, Accu: 94.00%
Train Epoch: 93 [80000/146292 (55%)]	Loss: 0.095906, Accu: 96.00%
Train Epoch: 93 [90000/146292 (62%)]	Loss: 0.178065, Accu: 94.00%
Train Epoch: 93 [100000/146292 (68%)]	Loss: 0.113984, Accu: 94.00%
Train Epoch: 93 [110000/146292 (75%)]	Loss: 0.106949, Accu: 92.00%
Train Epoch: 93 [120000/146292 (82%)]	Loss: 0.091322, Accu: 98.00%
Train Epoch: 93 [130000/146292 (89%)]	Loss: 0.123770, Accu: 98.00%
Train Epoch: 93 [140000/146292 (96%)]	Loss: 0.061809, Accu: 98.00%

Test set (34543 samples): Average loss: 0.1365, Accuracy: 32.09%

Train Epoch: 94 [10000/146292 (7%)]	Loss: 0.253377, Accu: 96.00%
Train Epoch: 94 [20000/146292 (14%)]	Loss: 0.031445, Accu: 100.00%
Train Epoch: 94 [30000/146292 (21%)]	Loss: 0.156982, Accu: 94.00%
Train Epoch: 94 [40000/146292 (27%)]	Loss: 0.097913, Accu: 98.00%
Train Epoch: 94 [50000/146292 (34%)]	Loss: 0.098447, Accu: 94.00%
Train Epoch: 94 [60000/146292 (41%)]	Loss: 0.218606, Accu: 92.00%
Train Epoch: 94 [70000/146292 (48%)]	Loss: 0.103404, Accu: 94.00%
Train Epoch: 94 [80000/146292 (55%)]	Loss: 0.211795, Accu: 98.00%
Train Epoch: 94 [90000/146292 (62%)]	Loss: 0.049551, Accu: 98.00%
Train Epoch: 94 [100000/146292 (68%)]	Loss: 0.282672, Accu: 92.00%
Train Epoch: 94 [110000/146292 (75%)]	Loss: 0.275819, Accu: 94.00%
Train Epoch: 94 [120000/146292 (82%)]	Loss: 0.130394, Accu: 92.00%
Train Epoch: 94 [130000/146292 (89%)]	Loss: 0.459635, Accu: 94.00%
Train Epoch: 94 [140000/146292 (96%)]	Loss: 0.160888, Accu: 94.00%

Test set (34543 samples): Average loss: 0.1333, Accuracy: 31.21%

Train Epoch: 95 [10000/146292 (7%)]	Loss: 0.280665, Accu: 92.00%
Train Epoch: 95 [20000/146292 (14%)]	Loss: 0.157028, Accu: 96.00%
Train Epoch: 95 [30000/146292 (21%)]	Loss: 0.025288, Accu: 100.00%
Train Epoch: 95 [40000/146292 (27%)]	Loss: 0.102111, Accu: 96.00%
Train Epoch: 95 [50000/146292 (34%)]	Loss: 0.081531, Accu: 98.00%
Train Epoch: 95 [60000/146292 (41%)]	Loss: 0.163291, Accu: 96.00%
Train Epoch: 95 [70000/146292 (48%)]	Loss: 0.059440, Accu: 100.00%
Train Epoch: 95 [80000/146292 (55%)]	Loss: 0.129717, Accu: 92.00%
Train Epoch: 95 [90000/146292 (62%)]	Loss: 0.058172, Accu: 98.00%
Train Epoch: 95 [100000/146292 (68%)]	Loss: 0.102643, Accu: 96.00%
Train Epoch: 95 [110000/146292 (75%)]	Loss: 0.106680, Accu: 96.00%
Train Epoch: 95 [120000/146292 (82%)]	Loss: 0.168052, Accu: 98.00%
Train Epoch: 95 [130000/146292 (89%)]	Loss: 0.266657, Accu: 90.00%
Train Epoch: 95 [140000/146292 (96%)]	Loss: 0.081142, Accu: 96.00%

Test set (34543 samples): Average loss: 0.1321, Accuracy: 31.34%

Train Epoch: 96 [10000/146292 (7%)]	Loss: 0.067691, Accu: 98.00%
Train Epoch: 96 [20000/146292 (14%)]	Loss: 0.042942, Accu: 100.00%
Train Epoch: 96 [30000/146292 (21%)]	Loss: 0.110876, Accu: 96.00%
Train Epoch: 96 [40000/146292 (27%)]	Loss: 0.009573, Accu: 100.00%
Train Epoch: 96 [50000/146292 (34%)]	Loss: 0.372293, Accu: 90.00%
Train Epoch: 96 [60000/146292 (41%)]	Loss: 0.054634, Accu: 98.00%
Train Epoch: 96 [70000/146292 (48%)]	Loss: 0.367336, Accu: 92.00%
Train Epoch: 96 [80000/146292 (55%)]	Loss: 0.086451, Accu: 96.00%
Train Epoch: 96 [90000/146292 (62%)]	Loss: 0.195003, Accu: 94.00%
Train Epoch: 96 [100000/146292 (68%)]	Loss: 0.021639, Accu: 100.00%
Train Epoch: 96 [110000/146292 (75%)]	Loss: 0.029645, Accu: 98.00%
Train Epoch: 96 [120000/146292 (82%)]	Loss: 0.190781, Accu: 98.00%
Train Epoch: 96 [130000/146292 (89%)]	Loss: 0.138595, Accu: 94.00%
Train Epoch: 96 [140000/146292 (96%)]	Loss: 0.040012, Accu: 98.00%

Test set (34543 samples): Average loss: 0.1314, Accuracy: 31.49%

Train Epoch: 97 [10000/146292 (7%)]	Loss: 0.046329, Accu: 98.00%
Train Epoch: 97 [20000/146292 (14%)]	Loss: 0.013640, Accu: 100.00%
Train Epoch: 97 [30000/146292 (21%)]	Loss: 0.089743, Accu: 98.00%
Train Epoch: 97 [40000/146292 (27%)]	Loss: 0.022297, Accu: 100.00%
Train Epoch: 97 [50000/146292 (34%)]	Loss: 0.250175, Accu: 92.00%
Train Epoch: 97 [60000/146292 (41%)]	Loss: 0.069556, Accu: 94.00%
Train Epoch: 97 [70000/146292 (48%)]	Loss: 0.311968, Accu: 90.00%
Train Epoch: 97 [80000/146292 (55%)]	Loss: 0.075514, Accu: 96.00%
Train Epoch: 97 [90000/146292 (62%)]	Loss: 0.158069, Accu: 96.00%
Train Epoch: 97 [100000/146292 (68%)]	Loss: 0.073271, Accu: 98.00%
Train Epoch: 97 [110000/146292 (75%)]	Loss: 0.260782, Accu: 92.00%
Train Epoch: 97 [120000/146292 (82%)]	Loss: 0.180511, Accu: 92.00%
Train Epoch: 97 [130000/146292 (89%)]	Loss: 0.095567, Accu: 98.00%
Train Epoch: 97 [140000/146292 (96%)]	Loss: 0.177955, Accu: 96.00%

Test set (34543 samples): Average loss: 0.1315, Accuracy: 31.34%

Train Epoch: 98 [10000/146292 (7%)]	Loss: 0.103663, Accu: 94.00%
Train Epoch: 98 [20000/146292 (14%)]	Loss: 0.161580, Accu: 94.00%
Train Epoch: 98 [30000/146292 (21%)]	Loss: 0.112541, Accu: 94.00%
Train Epoch: 98 [40000/146292 (27%)]	Loss: 0.248075, Accu: 96.00%
Train Epoch: 98 [50000/146292 (34%)]	Loss: 0.231686, Accu: 92.00%
Train Epoch: 98 [60000/146292 (41%)]	Loss: 0.087856, Accu: 98.00%
Train Epoch: 98 [70000/146292 (48%)]	Loss: 0.058170, Accu: 98.00%
Train Epoch: 98 [80000/146292 (55%)]	Loss: 0.245879, Accu: 92.00%
Train Epoch: 98 [90000/146292 (62%)]	Loss: 0.075534, Accu: 98.00%
Train Epoch: 98 [100000/146292 (68%)]	Loss: 0.181051, Accu: 94.00%
Train Epoch: 98 [110000/146292 (75%)]	Loss: 0.102840, Accu: 96.00%
Train Epoch: 98 [120000/146292 (82%)]	Loss: 0.205337, Accu: 92.00%
Train Epoch: 98 [130000/146292 (89%)]	Loss: 0.028838, Accu: 100.00%
Train Epoch: 98 [140000/146292 (96%)]	Loss: 0.163138, Accu: 96.00%

Test set (34543 samples): Average loss: 0.1282, Accuracy: 31.95%

Train Epoch: 99 [10000/146292 (7%)]	Loss: 0.206355, Accu: 94.00%
Train Epoch: 99 [20000/146292 (14%)]	Loss: 0.269090, Accu: 96.00%
Train Epoch: 99 [30000/146292 (21%)]	Loss: 0.154033, Accu: 96.00%
Train Epoch: 99 [40000/146292 (27%)]	Loss: 0.158561, Accu: 96.00%
Train Epoch: 99 [50000/146292 (34%)]	Loss: 0.333119, Accu: 92.00%
Train Epoch: 99 [60000/146292 (41%)]	Loss: 0.015258, Accu: 100.00%
Train Epoch: 99 [70000/146292 (48%)]	Loss: 0.379813, Accu: 90.00%
Train Epoch: 99 [80000/146292 (55%)]	Loss: 0.141865, Accu: 96.00%
Train Epoch: 99 [90000/146292 (62%)]	Loss: 0.060646, Accu: 96.00%
Train Epoch: 99 [100000/146292 (68%)]	Loss: 0.105312, Accu: 96.00%
Train Epoch: 99 [110000/146292 (75%)]	Loss: 0.291279, Accu: 88.00%
Train Epoch: 99 [120000/146292 (82%)]	Loss: 0.123557, Accu: 94.00%
Train Epoch: 99 [130000/146292 (89%)]	Loss: 0.221293, Accu: 96.00%
Train Epoch: 99 [140000/146292 (96%)]	Loss: 0.161839, Accu: 96.00%

Test set (34543 samples): Average loss: 0.1349, Accuracy: 32.23%

Train Epoch: 100 [10000/146292 (7%)]	Loss: 0.102617, Accu: 96.00%
Train Epoch: 100 [20000/146292 (14%)]	Loss: 0.096289, Accu: 96.00%
Train Epoch: 100 [30000/146292 (21%)]	Loss: 0.028767, Accu: 100.00%
Train Epoch: 100 [40000/146292 (27%)]	Loss: 0.122462, Accu: 94.00%
Train Epoch: 100 [50000/146292 (34%)]	Loss: 0.089297, Accu: 98.00%
Train Epoch: 100 [60000/146292 (41%)]	Loss: 0.227587, Accu: 94.00%
Train Epoch: 100 [70000/146292 (48%)]	Loss: 0.186068, Accu: 92.00%
Train Epoch: 100 [80000/146292 (55%)]	Loss: 0.077284, Accu: 98.00%
Train Epoch: 100 [90000/146292 (62%)]	Loss: 0.178659, Accu: 96.00%
Train Epoch: 100 [100000/146292 (68%)]	Loss: 0.086233, Accu: 98.00%
Train Epoch: 100 [110000/146292 (75%)]	Loss: 0.157662, Accu: 94.00%
Train Epoch: 100 [120000/146292 (82%)]	Loss: 0.090805, Accu: 98.00%
Train Epoch: 100 [130000/146292 (89%)]	Loss: 0.234940, Accu: 92.00%
Train Epoch: 100 [140000/146292 (96%)]	Loss: 0.023830, Accu: 100.00%

Test set (34543 samples): Average loss: 0.1306, Accuracy: 31.84%

